date,vehicle_total
2014-06-28,437676
2014-06-29,372736
2014-06-30,614471
2014-07-01,621568
2014-07-02,651879
2014-07-03,641053
2014-07-04,597738
2014-07-05,417969
2014-07-06,366146
2014-07-07,595569
2014-07-08,563822
2014-07-09,572562
2014-07-10,597082
2014-07-11,611822
2014-07-12,421659
2014-07-13,330635
2014-07-14,575494
2014-07-15,589705
2014-07-16,594110
2014-07-17,594830
2014-07-18,611975
2014-07-19,419661
2014-07-20,366940
2014-07-21,559593
2014-07-22,576275
2014-07-23,586630
2014-07-24,594864
2014-07-25,604949
2014-07-26,422963
2014-07-27,372208
2014-07-28,564154
2014-07-29,574472
2014-07-30,589730
2014-07-31,597617
2014-08-01,607737
2014-08-02,423858
2014-08-03,395311
2014-08-04,564594
2014-08-05,580519
2014-08-06,579440
2014-08-07,587395
2014-08-08,589280
2014-08-09,424105
2014-08-10,376408
2014-08-11,581526
2014-08-12,596027
2014-08-13,609322
2014-08-14,618479
2014-08-15,617557
2014-08-16,445164
2014-08-17,397324
2014-08-18,604281
2014-08-19,612357
2014-08-20,621182
2014-08-21,619590
2014-08-22,633257
2014-08-23,435272
2014-08-24,404639
2014-08-25,598126
2014-08-26,592649
2014-08-27,624626
2014-08-28,634941
2014-08-29,650611
2014-08-30,493738
2014-08-31,417766
2014-09-01,615702
2014-09-02,623597
2014-09-03,639978
2014-09-04,637097
2014-09-05,649947
2014-09-06,478359
2014-09-07,423282
2014-09-08,597680
2014-09-09,607059
2014-09-10,613880
2014-09-11,622126
2014-09-12,645192
2014-09-13,470326
2014-09-14,417041
2014-09-15,590598
2014-09-16,614564
2014-09-17,619593
2014-09-18,615745
2014-09-19,631892
2014-09-20,459678
2014-09-21,402786
2014-09-22,607808
2014-09-23,630418
2014-09-24,627300
2014-09-25,640289
2014-09-26,636421
2014-09-27,472198
2014-09-28,409048
2014-09-29,606269
2014-09-30,628596
2014-10-01,634223
2014-10-02,648011
2014-10-03,427972
2014-10-04,430708
2014-10-05,391355
2014-10-06,584425
2014-10-07,583930
2014-10-08,601252
2014-10-09,601653
2014-10-10,611933
2014-10-11,446012
2014-10-12,395426
2014-10-13,584484
2014-10-14,611213
2014-10-15,635086
2014-10-16,619162
2014-10-17,632282
2014-10-18,495575
2014-10-19,451739
2014-10-20,618768
2014-10-21,603861
2014-10-22,613223
2014-10-23,638741
2014-10-24,651103
2014-10-25,453509
2014-10-26,400793
2014-10-27,613817
2014-10-28,628464
2014-10-29,625314
2014-10-30,631869
2014-10-31,648753
2014-11-01,399903
2014-11-02,397826
2014-11-03,601702
2014-11-04,583948
2014-11-05,630420
2014-11-06,640957
2014-11-07,656641
2014-11-08,468820
2014-11-09,406211
2014-11-10,594412
2014-11-11,607767
2014-11-12,623592
2014-11-13,637705
2014-11-14,647243
2014-11-15,450762
2014-11-16,351156
2014-11-17,593545
2014-11-18,611921
2014-11-19,618850
2014-11-20,623379
2014-11-21,637902
2014-11-22,453697
2014-11-23,372028
2014-11-24,598593
2014-11-25,617218
2014-11-26,621714
2014-11-27,624089
2014-11-28,646575
2014-11-29,471440
2014-11-30,411606
2014-12-01,606581
2014-12-02,618508
2014-12-03,620535
2014-12-04,632954
2014-12-05,647903
2014-12-06,446068
2014-12-07,379313
2014-12-08,593880
2014-12-09,613389
2014-12-10,608494
2014-12-11,614657
2014-12-12,621909
2014-12-13,463065
2014-12-14,393640
2014-12-15,591220
2014-12-16,612261
2014-12-17,607194
2014-12-18,609285
2014-12-19,619336
2014-12-20,423286
2014-12-21,340356
2014-12-22,495790
2014-12-23,463985
2014-12-24,292859
2014-12-25,311858
2014-12-26,346849
2014-12-27,307077
2014-12-28,304691
2014-12-29,380697
2014-12-30,401499
2014-12-31,245859
2015-01-01,187171
2015-01-02,365311
2015-01-03,302408
2015-01-04,269624
2015-01-05,461257
2015-01-06,484224
2015-01-07,488613
2015-01-08,489767
2015-01-09,509257
2015-01-10,333883
2015-01-11,265162
2015-01-12,505811
2015-01-13,517866
2015-01-14,521948
2015-01-15,524883
2015-01-16,543900
2015-01-17,383053
2015-01-18,300861
2015-01-19,519133
2015-01-20,525442
2015-01-21,537180
2015-01-22,542191
2015-01-23,556357
2015-01-24,297247
2015-01-25,279732
2015-01-26,501686
2015-01-27,521576
2015-01-28,528922
2015-01-29,527843
2015-01-30,531737
2015-01-31,371261
2015-02-01,285559
2015-02-02,446386
2015-02-03,513307
2015-02-04,512231
2015-02-05,532252
2015-02-06,547043
2015-02-07,371676
2015-02-08,286370
2015-02-09,514253
2015-02-10,531520
2015-02-11,544178
2015-02-12,493765
2015-02-13,507465
2015-02-14,339827
2015-02-15,270251
2015-02-16,343256
2015-02-17,495260
2015-02-18,522238
2015-02-19,531676
2015-02-20,556859
2015-02-21,384309
2015-02-22,306950
2015-02-23,496424
2015-02-24,520376
2015-02-25,533395
2015-02-26,545982
2015-02-27,553266
2015-02-28,412686
2015-03-01,330140
2015-03-02,515337
2015-03-03,525334
2015-03-04,534041
2015-03-05,542030
2015-03-06,557198
2015-03-07,407602
2015-03-08,352760
2015-03-09,520650
2015-03-10,535095
2015-03-11,538672
2015-03-12,546947
2015-03-13,559368
2015-03-14,398254
2015-03-15,330103
2015-03-16,538331
2015-03-17,548401
2015-03-18,556393
2015-03-19,556692
2015-03-20,547255
2015-03-21,370061
2015-03-22,314278
2015-03-23,523231
2015-03-24,528857
2015-03-25,534092
2015-03-26,543314
2015-03-27,557492
2015-03-28,396986
2015-03-29,295950
2015-03-30,503712
2015-03-31,518708
2015-04-01,526579
2015-04-02,527790
2015-04-03,292145
2015-04-04,324237
2015-04-05,318694
2015-04-06,323941
2015-04-07,512805
2015-04-08,517266
2015-04-09,528349
2015-04-10,535841
2015-04-11,378287
2015-04-12,336789
2015-04-13,527434
2015-04-14,540830
2015-04-15,557669
2015-04-16,562231
2015-04-17,572270
2015-04-18,407513
2015-04-19,349991
2015-04-20,532460
2015-04-21,533332
2015-04-22,573148
2015-04-23,570462
2015-04-24,568547
2015-04-25,394576
2015-04-26,329916
2015-04-27,538701
2015-04-28,543485
2015-04-29,559087
2015-04-30,587681
2015-05-01,323679
2015-05-02,383244
2015-05-03,336224
2015-05-04,537709
2015-05-05,550928
2015-05-06,568879
2015-05-07,575604
2015-05-08,590658
2015-05-09,419901
2015-05-10,387153
2015-05-11,531672
2015-05-12,538427
2015-05-13,577922
2015-05-14,319846
2015-05-15,462575
2015-05-16,364040
2015-05-17,349493
2015-05-18,532522
2015-05-19,537090
2015-05-20,562508
2015-05-21,561173
2015-05-22,564052
2015-05-23,381937
2015-05-24,328021
2015-05-25,302270
2015-05-26,534270
2015-05-27,556500
2015-05-28,555800
2015-05-29,564473
2015-05-30,418790
2015-05-31,346638
2015-06-01,533914
2015-06-02,535072
2015-06-03,577845
2015-06-04,330124
2015-06-05,481889
2015-06-06,366225
2015-06-07,362670
2015-06-08,531145
2015-06-09,537184
2015-06-10,548554
2015-06-11,556188
2015-06-12,556617
2015-06-13,397159
2015-06-14,352583
2015-06-15,542794
2015-06-16,542339
2015-06-17,556130
2015-06-18,552787
2015-06-19,558897
2015-06-20,376804
2015-06-21,316325
2015-06-22,522375
2015-06-23,534066
2015-06-24,547864
2015-06-25,552981
2015-06-26,553363
2015-06-27,388314
2015-06-28,341890
2015-06-29,519477
2015-06-30,525523
2015-07-01,529400
2015-07-02,526361
2015-07-03,526667
2015-07-04,348770
2015-07-05,301840
2015-07-06,497123
2015-07-07,498587
2015-07-08,513212
2015-07-09,519879
2015-07-10,537373
2015-07-11,357096
2015-07-12,306466
2015-07-13,497281
2015-07-14,494958
2015-07-15,509833
2015-07-16,520301
2015-07-17,533212
2015-07-18,378841
2015-07-19,330913
2015-07-20,488819
2015-07-21,492262
2015-07-22,506170
2015-07-23,517951
2015-07-24,530475
2015-07-25,344384
2015-07-26,338246
2015-07-27,490601
2015-07-28,500225
2015-07-29,509732
2015-07-30,517290
2015-07-31,532061
2015-08-01,394040
2015-08-02,364885
2015-08-03,507727
2015-08-04,508735
2015-08-05,532319
2015-08-06,532374
2015-08-07,537221
2015-08-08,393220
2015-08-09,361268
2015-08-10,522198
2015-08-11,536773
2015-08-12,541107
2015-08-13,545069
2015-08-14,550535
2015-08-15,404179
2015-08-16,338403
2015-08-17,517276
2015-08-18,531330
2015-08-19,542058
2015-08-20,546800
2015-08-21,546764
2015-08-22,405835
2015-08-23,367034
2015-08-24,518584
2015-08-25,526646
2015-08-26,541966
2015-08-27,534214
2015-08-28,569589
2015-08-29,418702
2015-08-30,374098
2015-08-31,527819
2015-09-01,528200
2015-09-02,545358
2015-09-03,540130
2015-09-04,559661
2015-09-05,406470
2015-09-06,351429
2015-09-07,511354
2015-09-08,523395
2015-09-09,536246
2015-09-10,540005
2015-09-11,558731
2015-09-12,399191
2015-09-13,347618
2015-09-14,521945
2015-09-15,531127
2015-09-16,527499
2015-09-17,539562
2015-09-18,548744
2015-09-19,390809
2015-09-20,351288
2015-09-21,528930
2015-09-22,534245
2015-09-23,542050
2015-09-24,543589
2015-09-25,553641
2015-09-26,381917
2015-09-27,349941
2015-09-28,530633
2015-09-29,544496
2015-09-30,554804
2015-10-01,563528
2015-10-02,573131
2015-10-03,378859
2015-10-04,357622
2015-10-05,523731
2015-10-06,518643
2015-10-07,528866
2015-10-08,521700
2015-10-09,536384
2015-10-10,369411
2015-10-11,340653
2015-10-12,530653
2015-10-13,532862
2015-10-14,528485
2015-10-15,539033
2015-10-16,547714
2015-10-17,402675
2015-10-18,344187
2015-10-19,540505
2015-10-20,562543
2015-10-21,555107
2015-10-22,555231
2015-10-23,572578
2015-10-24,395651
2015-10-25,329278
2015-10-26,565424
2015-10-27,557918
2015-10-28,564705
2015-10-29,569375
2015-10-30,575701
2015-10-31,412906
2015-11-01,350408
2015-11-02,532751
2015-11-03,552979
2015-11-04,547606
2015-11-05,551741
2015-11-06,562083
2015-11-07,404697
2015-11-08,350705
2015-11-09,526802
2015-11-10,546864
2015-11-11,537183
2015-11-12,552360
2015-11-13,556720
2015-11-14,389191
2015-11-15,303417
2015-11-16,529014
2015-11-17,544113
2015-11-18,559589
2015-11-19,548347
2015-11-20,558337
2015-11-21,391442
2015-11-22,302397
2015-11-23,523276
2015-11-24,519932
2015-11-25,543680
2015-11-26,555077
2015-11-27,561361
2015-11-28,397687
2015-11-29,330837
2015-11-30,522638
2015-12-01,526248
2015-12-02,551428
2015-12-03,548798
2015-12-04,562073
2015-12-05,414324
2015-12-06,336980
2015-12-07,532062
2015-12-08,544036
2015-12-09,552008
2015-12-10,557755
2015-12-11,548848
2015-12-12,398589
2015-12-13,328202
2015-12-14,528232
2015-12-15,551778
2015-12-16,542172
2015-12-17,552333
2015-12-18,559119
2015-12-19,387359
2015-12-20,319819
2015-12-21,486164
2015-12-22,478720
2015-12-23,430045
2015-12-24,268265
2015-12-25,287090
2015-12-26,329226
2015-12-27,307263
2015-12-28,387361
2015-12-29,391401
2015-12-30,388583
2015-12-31,228736
2016-01-01,236558
2016-01-02,375988
2016-01-03,328693
2016-01-04,553717
2016-01-05,585829
2016-01-06,604119
2016-01-07,610358
2016-01-08,642323
2016-01-09,433792
2016-01-10,354140
2016-01-11,631220
2016-01-12,653778
2016-01-13,651305
2016-01-14,667782
2016-01-15,658871
2016-01-16,418324
2016-01-17,336751
2016-01-18,637963
2016-01-19,649193
2016-01-20,650684
2016-01-21,668010
2016-01-22,666296
2016-01-23,456177
2016-01-24,372489
2016-01-25,650375
2016-01-26,665500
2016-01-27,674108
2016-01-28,684682
2016-01-29,703845
2016-01-30,459259
2016-01-31,377364
2016-02-01,650504
2016-02-02,659714
2016-02-03,678071
2016-02-04,608770
2016-02-05,634048
2016-02-06,414397
2016-02-07,315742
2016-02-08,405958
2016-02-09,628032
2016-02-10,658229
2016-02-11,681544
2016-02-12,683153
2016-02-13,464806
2016-02-14,364581
2016-02-15,648017
2016-02-16,679485
2016-02-17,685357
2016-02-18,684735
2016-02-19,697597
2016-02-20,463305
2016-02-21,374224
2016-02-22,645939
2016-02-23,659709
2016-02-24,657227
2016-02-25,690730
2016-02-26,724400
2016-02-27,523419
2016-02-28,426461
2016-02-29,664773
2016-03-01,672355
2016-03-02,684396
2016-03-03,696358
2016-03-04,693206
2016-03-05,504933
2016-03-06,435520
2016-03-07,613218
2016-03-08,679987
2016-03-09,686633
2016-03-10,697227
2016-03-11,709352
2016-03-12,502122
2016-03-13,417455
2016-03-14,678679
2016-03-15,689574
2016-03-16,694869
2016-03-17,711302
2016-03-18,715056
2016-03-19,484436
2016-03-20,383539
2016-03-21,636988
2016-03-22,649778
2016-03-23,661500
2016-03-24,658427
2016-03-25,347942
2016-03-26,419769
2016-03-27,374295
2016-03-28,386755
2016-03-29,633530
2016-03-30,647642
2016-03-31,664891
2016-04-01,685950
2016-04-02,492748
2016-04-03,423543
2016-04-04,680260
2016-04-05,693854
2016-04-06,720754
2016-04-07,725122
2016-04-08,744970
2016-04-09,535428
2016-04-10,456552
2016-04-11,696754
2016-04-12,704399
2016-04-13,711802
2016-04-14,717546
2016-04-15,724187
2016-04-16,474945
2016-04-17,416320
2016-04-18,677466
2016-04-19,693821
2016-04-20,713792
2016-04-21,712930
2016-04-22,728103
2016-04-23,507356
2016-04-24,425640
2016-04-25,666497
2016-04-26,685935
2016-04-27,692836
2016-04-28,708052
2016-04-29,717652
2016-04-30,497485
2016-05-01,429211
2016-05-02,686625
2016-05-03,692773
2016-05-04,739424
2016-05-05,414806
2016-05-06,595941
2016-05-07,486370
2016-05-08,503945
2016-05-09,690154
2016-05-10,694057
2016-05-11,695620
2016-05-12,700181
2016-05-13,726324
2016-05-14,487047
2016-05-15,391605
2016-05-16,395789
2016-05-17,705572
2016-05-18,706497
2016-05-19,703098
2016-05-20,715169
2016-05-21,534896
2016-05-22,440509
2016-05-23,668038
2016-05-24,693211
2016-05-25,736273
2016-05-26,409193
2016-05-27,606441
2016-05-28,479543
2016-05-29,442000
2016-05-30,668081
2016-05-31,705214
2016-06-01,685845
2016-06-02,709502
2016-06-03,721110
2016-06-04,504006
2016-06-05,447636
2016-06-06,682857
2016-06-07,672142
2016-06-08,705891
2016-06-09,710652
2016-06-10,715673
2016-06-11,488884
2016-06-12,405620
2016-06-13,662917
2016-06-14,684934
2016-06-15,692373
2016-06-16,694468
2016-06-17,700898
2016-06-18,476676
2016-06-19,429483
2016-06-20,667465
2016-06-21,656310
2016-06-22,691793
2016-06-23,699487
2016-06-24,705477
2016-06-25,465415
2016-06-26,417226
2016-06-27,662818
2016-06-28,693804
2016-06-29,704442
2016-06-30,713421
2016-07-01,714048
2016-07-02,472022
2016-07-03,438840
2016-07-04,690956
2016-07-05,698519
2016-07-06,710250
2016-07-07,709788
2016-07-08,716023
2016-07-09,500970
2016-07-10,435653
2016-07-11,665602
2016-07-12,680482
2016-07-13,683975
2016-07-14,684236
2016-07-15,694948
2016-07-16,483551
2016-07-17,431104
2016-07-18,647404
2016-07-19,652176
2016-07-20,647385
2016-07-21,664650
2016-07-22,673026
2016-07-23,482759
2016-07-24,437402
2016-07-25,639369
2016-07-26,644379
2016-07-27,661747
2016-07-28,677860
2016-07-29,678756
2016-07-30,484539
2016-07-31,418519
2016-08-01,640589
2016-08-02,636078
2016-08-03,636745
2016-08-04,655613
2016-08-05,655282
2016-08-06,473386
2016-08-07,452256
2016-08-08,631709
2016-08-09,642534
2016-08-10,646425
2016-08-11,654827
2016-08-12,653494
2016-08-13,459677
2016-08-14,427315
2016-08-15,653184
2016-08-16,679815
2016-08-17,676053
2016-08-18,689008
2016-08-19,712369
2016-08-20,498210
2016-08-21,431967
2016-08-22,678769
2016-08-23,701435
2016-08-24,701312
2016-08-25,709294
2016-08-26,713607
2016-08-27,509648
2016-08-28,454987
2016-08-29,679211
2016-08-30,701341
2016-08-31,713584
2016-09-01,720203
2016-09-02,723665
2016-09-03,537353
2016-09-04,447690
2016-09-05,679882
2016-09-06,689702
2016-09-07,697072
2016-09-08,697095
2016-09-09,721182
2016-09-10,516182
2016-09-11,460918
2016-09-12,671723
2016-09-13,688612
2016-09-14,693413
2016-09-15,701614
2016-09-16,723757
2016-09-17,508977
2016-09-18,459429
2016-09-19,672032
2016-09-20,680814
2016-09-21,699335
2016-09-22,697416
2016-09-23,707168
2016-09-24,528357
2016-09-25,473350
2016-09-26,656878
2016-09-27,694427
2016-09-28,711858
2016-09-29,716491
2016-09-30,735015
2016-10-01,521227
2016-10-02,423965
2016-10-03,417683
2016-10-04,688386
2016-10-05,688832
2016-10-06,695370
2016-10-07,702948
2016-10-08,501619
2016-10-09,441898
2016-10-10,649713
2016-10-11,652938
2016-10-12,666998
2016-10-13,677106
2016-10-14,689012
2016-10-15,504856
2016-10-16,470930
2016-10-17,655154
2016-10-18,667363
2016-10-19,666140
2016-10-20,680977
2016-10-21,695449
2016-10-22,498155
2016-10-23,442572
2016-10-24,664290
2016-10-25,681391
2016-10-26,682509
2016-10-27,706113
2016-10-28,717388
2016-10-29,506802
2016-10-30,429638
2016-10-31,601664
2016-11-01,381167
2016-11-02,672974
2016-11-03,678751
2016-11-04,704185
2016-11-05,474467
2016-11-06,401133
2016-11-07,648610
2016-11-08,668234
2016-11-09,671295
2016-11-10,674753
2016-11-11,682626
2016-11-12,485171
2016-11-13,401828
2016-11-14,665297
2016-11-15,659631
2016-11-16,666554
2016-11-17,682289
2016-11-18,691751
2016-11-19,477642
2016-11-20,381949
2016-11-21,644560
2016-11-22,670434
2016-11-23,687805
2016-11-24,695171
2016-11-25,702307
2016-11-26,531655
2016-11-27,442895
2016-11-28,662006
2016-11-29,678852
2016-11-30,693363
2016-12-01,692606
2016-12-02,696354
2016-12-03,508689
2016-12-04,444813
2016-12-05,663524
2016-12-06,662023
2016-12-07,681264
2016-12-08,678368
2016-12-09,664554
2016-12-10,489076
2016-12-11,415639
2016-12-12,645628
2016-12-13,654960
2016-12-14,667896
2016-12-15,697953
2016-12-16,706882
2016-12-17,484611
2016-12-18,403562
2016-12-19,660168
2016-12-20,669445
2016-12-21,663896
2016-12-22,639400
2016-12-23,568688
2016-12-24,335704
2016-12-25,368569
2016-12-26,398564
2016-12-27,487655
2016-12-28,506405
2016-12-29,503737
2016-12-30,488985
2016-12-31,278471
2017-01-01,279871
2017-01-02,493305
2017-01-03,544651
2017-01-04,569010
2017-01-05,588898
2017-01-06,597109
2017-01-07,350226
2017-01-08,304768
2017-01-09,614619
2017-01-10,635761
2017-01-11,646439
2017-01-12,660013
2017-01-13,598438
2017-01-14,409391
2017-01-15,335990
2017-01-16,628975
2017-01-17,658221
2017-01-18,651042
2017-01-19,658075
2017-01-20,678238
2017-01-21,467597
2017-01-22,392873
2017-01-23,642728
2017-01-24,650135
2017-01-25,668450
2017-01-26,677277
2017-01-27,693743
2017-01-28,489660
2017-01-29,395028
2017-01-30,642775
2017-01-31,664148
2017-02-01,674181
2017-02-02,679449
2017-02-03,688476
2017-02-04,461854
2017-02-05,386351
2017-02-06,652850
2017-02-07,669494
2017-02-08,671867
2017-02-09,692196
2017-02-10,677331
2017-02-11,432178
2017-02-12,377431
2017-02-13,654393
2017-02-14,682421
2017-02-15,690144
2017-02-16,693755
2017-02-17,696942
2017-02-18,511597
2017-02-19,406792
2017-02-20,652043
2017-02-21,679475
2017-02-22,672974
2017-02-23,610676
2017-02-24,657434
2017-02-25,440564
2017-02-26,354001
2017-02-27,448271
2017-02-28,652535
2017-03-01,674464
2017-03-02,702037
2017-03-03,720267
2017-03-04,537693
2017-03-05,422770
2017-03-06,671090
2017-03-07,684900
2017-03-08,682799
2017-03-09,664243
2017-03-10,721566
2017-03-11,514809
2017-03-12,444787
2017-03-13,676244
2017-03-14,687915
2017-03-15,698333
2017-03-16,723014
2017-03-17,717728
2017-03-18,505469
2017-03-19,423327
2017-03-20,689260
2017-03-21,695360
2017-03-22,715168
2017-03-23,716017
2017-03-24,720781
2017-03-25,534981
2017-03-26,455832
2017-03-27,679807
2017-03-28,698482
2017-03-29,705215
2017-03-30,718728
2017-03-31,728900
2017-04-01,523064
2017-04-02,473374
2017-04-03,692648
2017-04-04,710789
2017-04-05,725801
2017-04-06,737585
2017-04-07,737587
2017-04-08,519463
2017-04-09,463905
2017-04-10,665803
2017-04-11,675609
2017-04-12,675074
2017-04-13,688411
2017-04-14,380306
2017-04-15,403819
2017-04-16,393175
2017-04-17,414943
2017-04-18,646745
2017-04-19,663619
2017-04-20,676577
2017-04-21,690681
2017-04-22,500660
2017-04-23,427992
2017-04-24,687725
2017-04-25,710092
2017-04-26,717919
2017-04-27,724634
2017-04-28,748587
2017-04-29,531485
2017-04-30,450957
2017-05-01,370716
2017-05-02,687967
2017-05-03,711797
2017-05-04,721458
2017-05-05,735032
2017-05-06,539796
2017-05-07,464014
2017-05-08,696220
2017-05-09,714278
2017-05-10,726101
2017-05-11,723799
2017-05-12,732497
2017-05-13,519165
2017-05-14,487945
2017-05-15,701714
2017-05-16,712558
2017-05-17,717502
2017-05-18,720525
2017-05-19,719462
2017-05-20,542244
2017-05-21,471812
2017-05-22,694804
2017-05-23,707070
2017-05-24,754116
2017-05-25,431788
2017-05-26,598105
2017-05-27,464167
2017-05-28,442464
2017-05-29,674076
2017-05-30,692020
2017-05-31,708646
2017-06-01,711276
2017-06-02,718150
2017-06-03,476536
2017-06-04,407654
2017-06-05,415954
2017-06-06,693422
2017-06-07,707134
2017-06-08,711861
2017-06-09,705206
2017-06-10,499142
2017-06-11,430452
2017-06-12,680052
2017-06-13,695209
2017-06-14,718714
2017-06-15,394302
2017-06-16,612924
2017-06-17,481875
2017-06-18,455210
2017-06-19,674049
2017-06-20,695705
2017-06-21,701710
2017-06-22,698234
2017-06-23,711476
2017-06-24,513009
2017-06-25,451224
2017-06-26,697262
2017-06-27,704386
2017-06-28,721650
2017-06-29,735531
2017-06-30,726960
2017-07-01,503886
2017-07-02,438321
2017-07-03,696959
2017-07-04,720791
2017-07-05,724045
2017-07-06,721110
2017-07-07,724101
2017-07-08,543521
2017-07-09,482714
2017-07-10,706691
2017-07-11,715199
2017-07-12,702123
2017-07-13,743306
2017-07-14,720429
2017-07-15,528704
2017-07-16,464607
2017-07-17,676577
2017-07-18,692819
2017-07-19,679603
2017-07-20,695041
2017-07-21,711184
2017-07-22,504275
2017-07-23,441684
2017-07-24,644402
2017-07-25,642703
2017-07-26,660590
2017-07-27,673951
2017-07-28,676005
2017-07-29,465412
2017-07-30,425996
2017-07-31,644995
2017-08-01,657049
2017-08-02,672359
2017-08-03,690252
2017-08-04,694367
2017-08-05,511018
2017-08-06,497723
2017-08-07,662319
2017-08-08,667090
2017-08-09,689940
2017-08-10,678759
2017-08-11,681810
2017-08-12,468349
2017-08-13,447874
2017-08-14,664998
2017-08-15,667021
2017-08-16,678446
2017-08-17,673259
2017-08-18,675435
2017-08-19,480491
2017-08-20,450946
2017-08-21,671703
2017-08-22,687038
2017-08-23,696728
2017-08-24,699725
2017-08-25,719654
2017-08-26,539566
2017-08-27,512341
2017-08-28,719708
2017-08-29,724240
2017-08-30,722160
2017-08-31,719109
2017-09-01,740700
2017-09-02,561552
2017-09-03,511208
2017-09-04,683037
2017-09-05,701145
2017-09-06,710649
2017-09-07,715532
2017-09-08,707835
2017-09-09,502128
2017-09-10,475971
2017-09-11,673383
2017-09-12,705011
2017-09-13,703028
2017-09-14,704099
2017-09-15,724036
2017-09-16,542175
2017-09-17,481127
2017-09-18,674587
2017-09-19,702714
2017-09-20,713606
2017-09-21,714792
2017-09-22,730183
2017-09-23,526408
2017-09-24,473447
2017-09-25,690056
2017-09-26,706142
2017-09-27,725455
2017-09-28,728314
2017-09-29,753394
2017-09-30,563174
2017-10-01,496249
2017-10-02,649854
2017-10-03,413196
2017-10-04,725733
2017-10-05,717053
2017-10-06,715389
2017-10-07,514735
2017-10-08,450953
2017-10-09,725845
2017-10-10,721306
2017-10-11,719959
2017-10-12,740243
2017-10-13,741353
2017-10-14,532003
2017-10-15,504261
2017-10-16,702908
2017-10-17,705780
2017-10-18,731804
2017-10-19,738896
2017-10-20,732489
2017-10-21,516277
2017-10-22,424594
2017-10-23,683611
2017-10-24,686105
2017-10-25,696210
2017-10-26,715792
2017-10-27,720644
2017-10-28,538537
2017-10-29,430094
2017-10-30,589580
2017-10-31,372400
2017-11-01,396473
2017-11-02,673438
2017-11-03,688542
2017-11-04,513018
2017-11-05,408715
2017-11-06,686094
2017-11-07,696914
2017-11-08,709808
2017-11-09,707498
2017-11-10,716160
2017-11-11,486880
2017-11-12,413003
2017-11-13,696200
2017-11-14,709856
2017-11-15,713254
2017-11-16,688638
2017-11-17,719872
2017-11-18,515626
2017-11-19,422901
2017-11-20,667006
2017-11-21,679918
2017-11-22,706345
2017-11-23,710341
2017-11-24,728481
2017-11-25,525684
2017-11-26,409673
2017-11-27,675025
2017-11-28,691011
2017-11-29,707503
2017-11-30,708750
2017-12-01,722256
2017-12-02,549958
2017-12-03,419364
2017-12-04,683908
2017-12-05,693927
2017-12-06,712376
2017-12-07,715889
2017-12-08,695525
2017-12-09,453216
2017-12-10,332699
2017-12-11,609234
2017-12-12,669046
2017-12-13,693824
2017-12-14,703694
2017-12-15,710844
2017-12-16,504829
2017-12-17,418739
2017-12-18,647512
2017-12-19,673164
2017-12-20,690715
2017-12-21,661558
2017-12-22,621308
2017-12-23,394067
2017-12-24,299601
2017-12-25,382710
2017-12-26,410898
2017-12-27,510659
2017-12-28,520352
2017-12-29,491208
2017-12-30,383781
2017-12-31,243294
2018-01-01,266002
2018-01-02,494327
2018-01-03,513840
2018-01-04,547722
2018-01-05,566087
2018-01-06,412555
2018-01-07,339696
2018-01-08,585149
2018-01-09,603811
2018-01-10,618311
2018-01-11,621117
2018-01-12,632132
2018-01-13,432315
2018-01-14,371770
2018-01-15,600444
2018-01-16,606974
2018-01-17,599269
2018-01-18,606894
2018-01-19,656955
2018-01-20,440588
2018-01-21,370171
2018-01-22,612219
2018-01-23,629990
2018-01-24,644013
2018-01-25,643586
2018-01-26,659171
2018-01-27,480721
2018-01-28,382384
2018-01-29,610785
2018-01-30,630460
2018-01-31,622333
2018-02-01,632758
2018-02-02,640002
2018-02-03,450143
2018-02-04,350353
2018-02-05,600004
2018-02-06,629694
2018-02-07,630704
2018-02-08,583067
2018-02-09,595452
2018-02-10,382450
2018-02-11,297404
2018-02-12,411632
2018-02-13,590457
2018-02-14,621807
2018-02-15,589754
2018-02-16,633890
2018-02-17,440673
2018-02-18,395801
2018-02-19,603132
2018-02-20,617798
2018-02-21,634799
2018-02-22,640556
2018-02-23,660336
2018-02-24,476084
2018-02-25,389423
2018-02-26,589740
2018-02-27,608705
2018-02-28,615069
2018-03-01,625048
2018-03-02,638469
2018-03-03,441620
2018-03-04,379626
2018-03-05,611926
2018-03-06,629100
2018-03-07,624981
2018-03-08,630231
2018-03-09,652885
2018-03-10,491067
2018-03-11,415693
2018-03-12,612174
2018-03-13,616447
2018-03-14,641363
2018-03-15,648301
2018-03-16,657505
2018-03-17,436418
2018-03-18,383511
2018-03-19,639523
2018-03-20,627605
2018-03-21,654744
2018-03-22,642743
2018-03-23,677095
2018-03-24,501666
2018-03-25,410472
2018-03-26,624442
2018-03-27,617805
2018-03-28,620731
2018-03-29,635844
2018-03-30,385666
2018-03-31,415147
2018-04-01,372847
2018-04-02,408446
2018-04-03,620719
2018-04-04,624867
2018-04-05,638565
2018-04-06,653951
2018-04-07,490168
2018-04-08,435434
2018-04-09,647332
2018-04-10,655464
2018-04-11,661478
2018-04-12,678521
2018-04-13,684493
2018-04-14,493577
2018-04-15,430945
2018-04-16,631062
2018-04-17,646859
2018-04-18,657876
2018-04-19,670004
2018-04-20,675765
2018-04-21,485848
2018-04-22,427943
2018-04-23,638108
2018-04-24,647511
2018-04-25,652317
2018-04-26,662755
